1;0.00362801551819;10000
2;0.00203585624695;10000
3;0.00150108337402;10000
4;0.00158476829529;10000
5;0.00109887123108;10000
6;0.00140190124512;10000
7;0.00127911567688;10000
8;0.00131416320801;10000
9;0.00080394744873;10000
10;0.000749111175537;10000
11;0.000725984573364;10000
12;0.000705003738403;10000
1;0.433982849121;1224745
2;0.208435058594;1224745
3;0.150743961334;1224745
4;0.118641853333;1224745
5;0.0956740379333;1224745
6;0.0833959579468;1224745
7;0.0708990097046;1224745
8;0.062304019928;1224745
9;0.0534269809723;1224745
10;0.0483911037445;1224745
11;0.0442659854889;1224745
12;0.0403659343719;1224745
1;54.2100150585;150000000
2;27.1357989311;150000000
3;18.8866870403;150000000
4;14.9637110233;150000000
5;11.9753270149;150000000
6;10.3186199665;150000000
7;8.84308195114;150000000
8;8.33815002441;150000000
9;7.46525788307;150000000
10;6.24134302139;150000000
11;6.08048510551;150000000
12;5.15752601624;150000000
